future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,EURUSD=X_Close,BA_Open,BA_High,BA_Low,BA_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,target_1,target_5,target_10,target_20,minmax_^GSPC_Volume,minmax_BA_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
0.4261390566825866,0.968775510787964,0.8673551976680756,0.1493816077709198,0.018382737,0.2977259010076523,0.41695,0.0083299362134642,0.1248245180409726,0.1740762857809662,0.0173669271744342,0.2902527197469053,0.407137667581439,0.0180194790454311,0.2496711631609454,0.3465825467050075,0.0045009715239538,0.0372330806608522,0.0495473828539252,2023-07-10,4409.52978515625,1.0969723463058472,211.83999633789065,213.58999633789065,211.22000122070312,213.3099975585937,0.1024102466784676,0.2382524381675928,0.204757729637128,0.0304271450129104,0.5458520672537555,0.5898455039123881,0.8207470637598536,209.79036331108,0.0044262488252519,0.0056886049111515,0.0112675892773888,0.0369112337668315,-0.0379469268873551,0.0024021386106269,-0.0103913934586135,0.0184731121462267,0.0161402446436387,0.0252287181097301,-0.0067736392684496,0.0119298567691767,0.1105740472759295,0.2083588269008931,0.0354210318425685,0.0179053493234396,0.0118876304693477,0.970999094842426,0.6053524307229887,0.5436572435448834,0.4752389935034284,0.5120462141611068
0.3539648912847042,0.974107787013054,0.8850674629211426,0.432395301759243,0.024550821,0.503718389198184,0.365525,0.0079912626679678,0.1846301825818593,0.1284787626162171,0.024746773369919,0.491523540838405,0.3573055174127221,0.0181509188122885,0.4354891234579184,0.3452635726526379,0.011411675624666,0.215105566421438,0.1735211513012647,2023-07-11,4439.259765625,1.100594401359558,212.9199981689453,218.97999572753903,211.3500061035156,218.759994506836,0.1070334026220147,0.291191943873682,0.2663012049742816,0.1333461311157895,0.6335233034764994,0.630664483359191,0.9866097797458324,210.4121133270874,0.0314975132879461,0.0252287181097301,0.0364963073871189,0.0435856936898497,-0.0073781378478505,0.0067195839982545,-0.0036718094603589,0.0138019626202989,0.0159512579159848,-0.0075710730107116,-0.0334192657544685,-0.021438630647026,0.0844634852037531,0.231891908885788,0.1390421332663679,0.2364825159459432,0.0092929961137941,0.9269345189663244,0.5979970028629289,0.6110784352536633,0.5470857138125127,0.519272125751828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-12,4472.16015625,1.101406455039978,219.509994506836,221.5599975585937,216.9199981689453,217.1100006103516,0.0,0.0,0.0,0.0,0.5960100985846983,0.6698251252074914,0.7659127704302107,211.58855852504607,0.055931131588261,-0.0075710730107116,0.0176576450990184,0.0298738965694198,0.0009677506643397,0.0073839052353896,0.0056823538726433,0.021540007244079,0.0225160731712481,-0.00119824192977,-0.0399855685313061,0.0697755886088069,0.0912781275077101,0.2676921328261221,0.0779571369154588,0.1061466308254464,0.1823276493962928,0.8830834221100217,0.6627138108909993,0.5710952360325594,0.5674468370158241,0.6050782465585045
0.3528344631195068,0.9722816199064256,0.9591304212808608,0.450365386903286,0.0525929048999999,0.8952935594134033,0.535575,-0.0270207278214576,0.3223951816680438,0.208466666316241,0.0485704805445273,0.8718885914656899,0.5224150686115026,0.0393107013041454,0.8601607945866796,0.5183649692669511,0.0328757317019202,0.4019853854191816,0.2373401567094027,2023-07-13,4510.0400390625,1.1144545078277588,218.1300048828125,218.8999938964844,216.3000030517578,216.8500061035156,0.1679470400542757,0.4809580468739066,0.4726121550525921,0.2240670912768348,0.5900808506144766,0.7081890139045158,0.7213021801115608,212.74160375943305,0.0556935019592549,-0.00119824192977,0.0196993865321442,0.0234218235872836,-0.0117362439169408,0.0084344829896263,0.022070898038164,0.0255109221192153,0.0188459756672845,-0.0173505339867015,-0.0150539731007297,0.0750462697411658,0.0941565928882495,0.2579267865045719,0.0562064626837951,0.0243949922027543,0.0845245728339396,0.9168681664694692,0.6362813472056756,0.5511210270896809,0.5096757027558474,0.5643606514137436
0.1408662110567092,0.5569162130355835,0.550313115119934,0.2818599700927734,-0.0020516903999999,0.2060572564601897,0.204,-0.000481689754849,0.0483775082971459,0.0478945117592811,-0.0019043660798157,0.1912610448938515,0.1893515124320983,-0.0018817868921427,0.188993351159457,0.1871064591407775,-0.0009638156579727,0.09679882023878,0.0958323898315429,2023-07-14,4505.419921875,1.1223469972610474,217.0,217.0200042724609,212.8099975585937,213.1199951171875,0.031930110100526,0.1262360637487113,0.1247393411360306,0.0638891314707834,0.5114677583990245,0.6975432027114222,0.4547800535634909,213.24482742480927,0.0366766865404017,-0.0173505339867015,0.0047974740936984,0.0092392071426967,-0.0317267513029513,-0.0010249321969073,0.0239151786369902,0.0122916396604217,0.021499419938129,-0.0058825084509965,-0.0062129168649462,0.1133102846643696,0.1007893007073983,0.2347008365114642,0.0561070609254303,0.0907422901778338,0.1616415519093,0.8086688040039042,0.5777251511929578,0.4925332994192235,0.4739421251483824,0.5384069607696973
0.305458664894104,0.9744488894939424,0.9224367439746856,0.4282154738903045,0.0888144125,0.3435202538967132,0.31835,0.0214401843510665,0.0976645314662985,0.093658729365468,0.0834065938467302,0.3307339907686373,0.3082385417282581,0.0813898301198589,0.3161912464987733,0.2933201536357402,0.0531279633018167,0.1663837059545461,0.1458330375015735,2023-07-17,4522.7900390625,1.1227755546569824,212.5,214.22999572753903,211.7400054931641,211.8699951171875,0.0709211483942776,0.2407930421145419,0.2303004100847908,0.121781568919312,0.488004322314286,0.7148959183319781,0.2911482268213164,213.56665617885164,0.0116506829333829,-0.0058825084509965,-0.0067736392684496,0.0044939500089391,-0.0376092597539479,0.0038479695744211,0.0253610096007843,0.0149696161421708,0.0253473895125502,-0.0014169083762887,0.0187034960376264,0.1198629093997976,0.1108629355716264,0.2214953700456828,0.0386751315111421,0.0226049118711546,0.0998850059086262,0.9645608935696242,0.5573988794668114,0.4708644082734241,0.4275522242023242,0.4624018082292256
0.411296471953392,0.9550464451313018,0.9379618018865584,0.4305175989866256,-0.02975530825,0.4789427351206541,0.4901,-0.0283105750858757,0.1801188891247663,0.216690340386331,-0.0342844574730504,0.4593933484088114,0.4629229841709136,-0.0265215649437219,0.4497287094601255,0.4594412707597017,-0.0158491963866121,0.2163462722869464,0.1987712912902235,2023-07-18,4554.97998046875,1.123759627342224,211.0,213.0399932861328,209.57000732421875,211.57000732421875,0.1228328848084072,0.2960106250355582,0.2942161384253685,0.1330894557301859,0.4822861609913848,0.7441866019691921,0.2692032499997215,213.55169163746123,0.0040338178558823,-0.0014169083762887,-0.0334192657544685,0.0030770416326504,-0.0037740658485567,0.0070920669414284,0.0257334925439582,0.0220616830835993,0.0371858102892144,-0.0141373757875493,0.0119806351074425,0.1177567189023207,0.0933014625530415,0.2882143539466461,0.0981670838924682,0.0645321803563782,0.0626581907884884,0.9328443430624476,0.5259076589365339,0.4669327537771606,0.4100667560781246,0.4390182703318244
0.3757131695747375,0.9797832369804382,0.9109072089195251,0.217802807688713,0.616948485,0.0282003879547119,0.6808,0.2317956707636823,0.010595257141702,0.2557855258464813,0.6044757836834773,0.0276302673943718,0.6670364277362824,0.5619828225184795,0.0256879366822744,0.6201456278324127,0.1343731122322978,0.0061421236744472,0.1482801514744758,2023-07-19,4565.72021484375,1.1228890419006348,211.1199951171875,211.8699951171875,208.2400054931641,208.6000061035156,0.1660588179172885,0.4330474929380438,0.4026054623443889,0.0962651291270735,0.4287250778191211,0.7532937921716966,0.0519390496686467,213.34617292716976,-0.0152480559864942,-0.0141373757875493,-0.0399855685313061,-0.0223279234322877,-0.0165449987884676,0.0023551348272334,0.0207047221358021,0.0263870760084454,0.0448000314833727,0.0237333535008064,0.1097611571401131,0.1036428298776499,0.0974433088884412,0.2913171125723393,0.0698715886232071,0.0711703093818573,0.139304146939968,0.8648261137284985,0.5094048382324279,0.4287519156032728,0.3956928302791112,0.4441098244092996
0.4217193871736526,0.974124550819397,0.731931746006012,0.3771463781595229,-0.1032077095,0.58957689255476,0.50615,-0.0856861610540882,0.2394134201360568,0.1967844188839197,-0.1031463448932551,0.5737505818227642,0.4920215822786093,0.0666247683228319,0.462628011309277,0.4266735418885946,-0.0232119667127111,0.2257937996534531,0.1971046716034412,2023-07-20,4534.8701171875,1.120523452758789,208.8300018310547,215.1000061035156,208.8000030517578,213.6100006103516,0.1168372259886294,0.3208752730693728,0.3186421071735678,0.133228834848061,0.5246301340455691,0.6785662275246253,0.4184346735098709,213.4495221707048,0.0116025615919321,0.0237333535008064,-0.0150539731007297,0.0046454134314144,0.0381707518278986,-0.006779827396258,0.0054904117499177,0.0275613097880818,0.0343162736997797,-0.008509477750918,0.0901002428418955,0.079823016281602,0.049901909803192,0.2485241945040302,0.0951954944845103,0.1862272830748575,0.0641714859599912,0.9985765509245678,0.5161167376033684,0.4964708148441215,0.442254721543649,0.4064248264779628
0.0466085731983184,0.1908318877220153,0.1828397631645202,0.0965831995010376,0.0023405798,0.0732939660549163,0.0,0.000545455424674,0.0170806359093282,0.0,0.00223328630799,0.069934129504465,0.0,0.0021397552814983,0.0670052569743464,0.0,0.0011303034288574,0.0353948287285213,0.0,2023-07-21,4536.33984375,1.113709807395935,213.88999938964844,215.6000061035156,211.63999938964844,211.8000030517578,0.0058753637780007,0.0240558052708183,0.0230483374186149,0.0121750440524596,0.4924641815922706,0.6801939031613575,0.2860281043044977,213.4991080793896,0.004172221176048,-0.008509477750918,-0.0062129168649462,-0.0014154427712478,0.0306344479466105,0.0003240420146131,0.0068393859614381,0.0307545645984284,0.0423286037708958,0.0190339044515761,0.1195232015293159,0.08833249403252,0.0677645028816202,0.2253587035644239,0.0499676944285314,0.0828785906116847,0.1597866843023427,0.8957626689429539,0.5569160422468715,0.4708233004977726,0.4489534385868006,0.4853517014533244
